cca3,country,continent,area_km2,reference_year,population_at_reference,density_at_reference_per_km2,population_growth_prior_decade_pct,prior_decade_start,prior_decade_mean_temp_c,prior_decade_warming_c_per_decade,prior_decade_detrended_volatility_c,prior_decade_mean_temp_uncertainty_c,future_warming_c_per_decade,outcome_population_year,outcome_population,future_density_per_km2,warming_percentile,density_percentile,future_exposure_index,target_exposure_class
SAU,Saudi Arabia,Asia,2149690,1990,16004763,7.44514930059683,57.34584450402145,1980,25.653383333333334,0.18675757575757415,0.47462432952883515,0.385075,1.3993131313131313,2000,21547390,10.0234871074434,0.9819004524886877,0.14479638009049775,0.3770618399275956,Medium
SDN,Sudan,Africa,1886068,1970,11305206,5.994060659530834,,1960,27.112366666666674,0.058232323232324745,0.4153739327437301,0.3200833333333334,0.3521414141414169,1980,16673586,8.84039493804041,0.6515837104072398,0.1297134238310709,0.2907217810716563,Low
SDN,Sudan,Africa,1886068,1980,16673586,8.84039493804041,47.485910473457984,1970,27.176300000000005,0.3521414141414169,0.30727825692554117,0.3137333333333333,-0.2740353535353567,1990,21090886,11.182463198569723,0.07088989441930618,0.1568627450980392,0.10545133208415405,Low
SDN,Sudan,Africa,1886068,1990,21090886,11.182463198569723,26.492801248633626,1980,27.31954166666667,-0.2740353535353567,0.2913824911270894,0.367225,0.437419191919191,2000,26298773,13.94370351440139,0.726998491704374,0.1885369532428356,0.3702243652679812,Medium
SEN,Senegal,Africa,196722,1970,4367744,22.202620957493316,,1960,28.037158333333338,0.0694292929292915,0.3314346389743895,0.3277,0.13729797979797745,1980,5703869,28.99456593568589,0.4057315233785822,0.31825037707390647,0.3593385733622321,Medium
SEN,Senegal,Africa,196722,1980,5703869,28.99456593568589,30.590735171292096,1970,28.134725000000003,0.13729797979797745,0.4120538728108138,0.31024166666666664,-0.11515656565656596,1990,7536001,38.30787100578481,0.167420814479638,0.3770739064856712,0.25125688158307213,Low
SEN,Senegal,Africa,196722,1990,7536001,38.30787100578481,32.12086392587208,1980,28.42174166666667,-0.11515656565656596,0.3397268215231944,0.31662500000000005,0.2686212121212106,2000,9704287,49.32995292849808,0.5520361990950227,0.4358974358974359,0.4905417043515126,Medium
SGP,Singapore,Asia,710,1970,2061831,2903.987323943662,,1960,26.76636666666667,0.13639393939393651,0.14651291805546338,0.2902166666666667,0.0728787878787864,1980,2400729,3381.3084507042254,0.3212669683257919,0.9834087481146304,0.5620825091851281,Medium
SGP,Singapore,Asia,710,1980,2400729,3381.3084507042254,16.436749665709762,1970,26.79175,0.0728787878787864,0.1560105039954112,0.3093916666666667,-0.011045454545453672,1990,3022209,4256.632394366197,0.2458521870286576,0.9849170437405732,0.4920813034910186,Medium
SGP,Singapore,Asia,710,1990,3022209,4256.632394366197,25.887136782202404,1980,26.927141666666664,-0.011045454545453672,0.22893482254603797,0.2696,0.40844444444444794,2000,4053602,5709.298591549295,0.698340874811463,0.9894419306184012,0.8312446952631922,High
SLB,Solomon Islands,Oceania,28896,1970,172833,5.981208471760797,,1960,26.610433333333333,-0.03214141414141014,0.1559653798445793,0.3004833333333333,0.34757070707070625,1980,233668,8.086517165005537,0.6455505279034691,0.12368024132730016,0.28256299311846744,Low
SLB,Solomon Islands,Oceania,28896,1980,233668,8.086517165005537,35.19871783745003,1970,26.764408333333336,0.34757070707070625,0.1604883601363178,0.3724166666666667,0.19694444444444512,1990,324171,11.218542358803987,0.4720965309200603,0.1583710407239819,0.2734344874444178,Low
SLB,Solomon Islands,Oceania,28896,1990,324171,11.218542358803987,38.73144803738637,1980,26.989675,0.19694444444444512,0.12212476459576894,0.3638,0.08558080808080754,2000,429978,14.880191029900333,0.3273001508295626,0.20361990950226244,0.25815659412843284,Low
SLE,Sierra Leone,Africa,71740,1970,2778557,38.730931140228606,,1960,26.145325000000003,0.055227272727272014,0.16956560960169995,0.29943333333333333,0.09623232323232339,1980,3367477,46.94001951491497,0.3438914027149321,0.4253393665158371,0.38245333229168216,Medium
SLE,Sierra Leone,Africa,71740,1980,3367477,46.94001951491497,21.195174329697043,1970,26.252183333333335,0.09623232323232339,0.26015424138697896,0.323,0.0862626262626264,1990,4325388,60.29255645386117,0.3288084464555053,0.49019607843137253,0.4014730514089341,Medium
SLE,Sierra Leone,Africa,71740,1990,4325388,60.29255645386117,28.445955235922927,1980,26.431833333333334,0.0862626262626264,0.22444002093767434,0.32935000000000003,0.28960606060605876,2000,4584067,63.89834123222749,0.5776772247360482,0.49924585218702866,0.537031617646844,Medium
SLV,El Salvador,North America,21041,1970,3619090,172.0018059978138,,1960,25.059425,0.06805555555555846,0.19609877544877763,0.379225,0.22798989898989996,1980,4508992,214.2955182738463,0.5052790346907994,0.808446455505279,0.6391330414216634,High
SLV,El Salvador,North America,21041,1980,4508992,214.2955182738463,24.58910941700814,1970,25.167633333333335,0.22798989898989996,0.2412705668132781,0.32609999999999995,0.04331313131313279,1990,5367179,255.08193526923625,0.29411764705882354,0.8476621417797888,0.49931192118866374,Medium
SLV,El Salvador,North America,21041,1990,5367179,255.08193526923625,19.0327904773395,1980,25.335566666666665,0.04331313131313279,0.28383891649691884,0.3771583333333333,0.06146464646464827,2000,5958482,283.1843543557816,0.3076923076923077,0.8642533936651584,0.5156783116708914,Medium
SMR,San Marino,Europe,61,1970,18169,297.8524590163934,,1960,13.956975,-0.2520858585858581,0.3849933192704821,0.3487083333333334,-0.037969696969697944,1980,21346,349.9344262295082,0.22624434389140272,0.9110105580693816,0.4539944779273729,Medium
SMR,San Marino,Europe,61,1980,21346,349.9344262295082,17.485827508393427,1970,13.903166666666667,-0.037969696969697944,0.2948737701931519,0.31365000000000004,0.7598232323232332,1990,23132,379.21311475409834,0.9155354449472096,0.9215686274509803,0.9185470828339299,High
SMR,San Marino,Europe,61,1990,23132,379.21311475409834,8.366907148880355,1980,14.085641666666666,0.7598232323232332,0.337972769453224,0.326325,0.34120202020202206,2000,26823,439.72131147540983,0.6380090497737556,0.9336349924585219,0.7717950339137905,High
SOM,Somalia,Africa,637657,1970,3720977,5.835389558963518,,1960,26.796766666666667,0.05935353535353555,0.2059442045668865,0.6113333333333333,0.1512373737373755,1980,5892224,9.240428631693842,0.42835595776772245,0.13574660633484162,0.2411386894927462,Low
SOM,Somalia,Africa,637657,1980,5892224,9.240428631693842,58.351529719210845,1970,26.983641666666664,0.1512373737373755,0.3334235829284196,0.8184583333333334,-0.10610606060605975,1990,6999096,10.976270941901367,0.1779788838612368,0.15535444947209653,0.16628232473693844,Low
SOM,Somalia,Africa,637657,1990,6999096,10.976270941901367,18.78530076249647,1980,27.144641666666665,-0.10610606060605975,0.2753551365173877,0.6020166666666665,0.3415606060606061,2000,8721465,13.677361026382522,0.6395173453996983,0.18401206636500755,0.34304359519347205,Medium
SPM,Saint Pierre and Miquelon,North America,242,1970,5537,22.880165289256198,,1960,4.8927916666666675,0.3951161616161611,0.4902287596655435,0.38375,0.3163838383838385,1980,6106,25.231404958677686,0.6078431372549019,0.28808446455505277,0.4184616645877396,Medium
SPM,Saint Pierre and Miquelon,North America,242,1980,6106,25.231404958677686,10.276322918547942,1970,4.536766666666667,0.3163838383838385,0.7017618436905838,0.39896666666666664,-0.5219393939393943,1990,6324,26.132231404958677,0.03469079939668175,0.3031674208144796,0.10255301155541222,Low
SPM,Saint Pierre and Miquelon,North America,242,1990,6324,26.132231404958677,3.570258761873557,1980,4.734533333333333,-0.5219393939393943,0.6973146217899528,0.324925,2.418732323232323,2000,6274,25.925619834710744,1.0,0.2986425339366516,0.5464819612179816,Medium
SRB,Serbia,Europe,88361,1970,7193533,81.41072418827311,,1960,10.218025,-0.3785707070707079,0.42983928539642413,0.3493583333333333,0.02255555555555556,1980,7777010,88.01405597492106,0.2730015082956259,0.583710407239819,0.39919145980885495,Medium
SRB,Serbia,Europe,88361,1980,7777010,88.01405597492106,8.111132596458503,1970,10.101166666666668,0.02255555555555556,0.4163451371771128,0.2934833333333333,0.7325909090909093,1990,7987529,90.39654372404115,0.8989441930618401,0.5957767722473605,0.7318265298367443,High
SRB,Serbia,Europe,88361,1990,7987529,90.39654372404115,2.7069400707984137,1980,10.129825,0.7325909090909093,0.3116819730572239,0.26740833333333336,-0.29656060606060664,2000,7935022,89.80231097429862,0.06485671191553545,0.5912518853695324,0.19582301498784294,Low
STP,Sao Tome and Principe,Africa,964,1970,77583,80.48029045643153,,1960,25.917658333333332,0.09823737373737154,0.1597725519883625,0.297125,0.12676262626263074,1980,97210,100.84024896265561,0.38461538461538464,0.6319758672699849,0.4930189055783627,Medium
STP,Sao Tome and Principe,Africa,964,1980,97210,100.84024896265561,25.298067875694418,1970,25.94959166666667,0.12676262626263074,0.2484859582658415,0.3033416666666666,0.2617323232323262,1990,120343,124.83713692946058,0.5444947209653092,0.7043740573152338,0.6192963392375744,High
STP,Sao Tome and Principe,Africa,964,1990,120343,124.83713692946058,23.796934471762164,1980,26.043875000000003,0.2617323232323262,0.206873474012272,0.37385833333333335,0.5108333333333338,2000,143714,149.08091286307055,0.7903469079939668,0.746606334841629,0.7681653521415749,High
SUR,Suriname,South America,163820,1970,379918,2.3191185447442315,,1960,26.492558333333335,0.1850757575757557,0.20759439214446992,0.2959666666666667,0.33910101010100585,1980,375112,2.28978146746429,0.6365007541478129,0.0392156862745098,0.15798991704583407,Low
SUR,Suriname,South America,163820,1980,375112,2.28978146746429,-1.2650098179080804,1970,26.314100000000003,0.33910101010100585,0.2196811128628758,0.251075,-0.020282828282829173,1990,412756,2.519570260041509,0.2368024132730015,0.048265460030165915,0.10690826634491313,Low
SUR,Suriname,South America,163820,1990,412756,2.519570260041509,10.035402759709111,1980,26.55145,-0.020282828282829173,0.3065423873789853,0.26264166666666666,0.4762525252525265,2000,478998,2.9239287022341593,0.7631975867269984,0.05580693815987934,0.20637761634015145,Low
SVK,Slovakia,Europe,49037,1970,4522867,92.23376226114975,,1960,7.672108333333332,-0.07248989898989958,0.625236417993793,0.3376,0.007954545454545863,1980,4973883,101.43122540122765,0.2564102564102564,0.6365007541478129,0.40398678391299175,Medium
SVK,Slovakia,Europe,49037,1980,4973883,101.43122540122765,9.97190498858358,1970,7.818175000000001,0.007954545454545863,0.45884994273672364,0.2962916666666666,0.6945505050505062,1990,5261305,107.29255460162734,0.8868778280542986,0.6561085972850679,0.7628159461678378,High
SVK,Slovakia,Europe,49037,1990,5261305,107.29255460162734,5.778624064940807,1980,7.749958333333334,0.6945505050505062,0.6552155324028748,0.27667500000000006,-0.24197474747474743,2000,5376690,109.64557375043334,0.08446455505279035,0.6666666666666666,0.23729665688443,Low
SVN,Slovenia,Europe,20273,1970,1741286,85.89187589404627,,1960,9.702558333333332,-0.13147979797979864,0.5228651981100749,0.34007499999999996,0.15208585858585955,1980,1901570,93.79815518176885,0.4298642533936652,0.6093514328808446,0.5117991781447918,Medium
SVN,Slovenia,Europe,20273,1980,1901570,93.79815518176885,9.204920960715235,1970,9.779641666666667,0.15208585858585955,0.39901024270579555,0.2918916666666667,0.7534696969696958,1990,1986024,97.9639915158092,0.9125188536953243,0.6274509803921569,0.7566775068531232,High
SVN,Slovenia,Europe,20273,1990,1986024,97.9639915158092,4.441277470721561,1980,9.883241666666667,0.7534696969696958,0.4364228987126627,0.2933166666666666,-0.06781313131313253,2000,1984339,97.88087604202634,0.1975867269984917,0.6259426847662142,0.35167878294205485,Medium
SWE,Sweden,Europe,450295,1970,8027702,17.82765076227806,,1960,2.3549333333333333,-1.1254949494949495,0.6699157311208755,0.2975583333333333,-0.8471161616161614,1980,8311763,18.45848388278795,0.013574660633484163,0.2383107088989442,0.05687694610849111,Low
SWE,Sweden,Europe,450295,1980,8311763,18.45848388278795,3.538509526138367,1970,2.6887750000000006,-0.8471161616161614,0.8237285095723162,0.26719166666666666,1.1137222222222225,1990,8548406,18.98401270278373,0.9698340874811463,0.24132730015082957,0.48378449946858415,Medium
SWE,Sweden,Europe,450295,1990,8548406,18.98401270278373,2.847085510017555,1980,2.502925,1.1137222222222225,1.0457749050128964,0.23376666666666662,-0.9012474747474747,2000,8871043,19.70051410741847,0.007541478129713424,0.2458521870286576,0.04305913249960844,Low
SWZ,Eswatini,Africa,17364,1970,442865,25.504780004607234,,1960,18.98979166666667,0.060126262626261986,0.2723504666825567,0.30169999999999997,0.16579292929292977,1980,598564,34.47155033402442,0.45098039215686275,0.358974358974359,0.4023560577206647,Medium
SWZ,Eswatini,Africa,17364,1980,598564,34.47155033402442,35.15721495263793,1970,19.028108333333336,0.16579292929292977,0.2954407664072337,0.302925,0.5106919191919191,1990,854011,49.182849573830914,0.7888386123680241,0.43288084464555054,0.5843570182781194,High
SWZ,Eswatini,Africa,17364,1990,854011,49.182849573830914,42.676639423687355,1980,19.305574999999997,0.5106919191919191,0.3226979414846944,0.31271666666666664,0.09134848484848544,2000,1030496,59.3466943100668,0.33634992458521873,0.48717948717948717,0.40479968351307544,Medium
SXM,Sint Maarten,North America,34,1970,6260,184.11764705882354,,1960,26.82451666666667,-0.3831515151515186,0.19652735114348563,0.35830833333333334,0.15963636363636516,1980,12243,360.0882352941176,0.43891402714932126,0.9170437405731523,0.6344315260507155,High
SXM,Sint Maarten,North America,34,1980,12243,360.0882352941176,95.57507987220448,1970,26.748399999999997,0.15963636363636516,0.2400512064246888,0.3485083333333333,-0.14423232323232413,1990,27845,818.9705882352941,0.15233785822021115,0.9728506787330317,0.384970114120913,Medium
SXM,Sint Maarten,North America,34,1990,27845,818.9705882352941,127.43608592665194,1980,27.048000000000002,-0.14423232323232413,0.21073963294046585,0.31251666666666666,0.514823232323232,2000,30489,896.7352941176471,0.799396681749623,0.975867269984917,0.8832355617014105,High
SYC,Seychelles,Africa,452,1970,54379,120.3075221238938,,1960,26.834600000000002,0.07390909090908897,0.16026912218632372,0.5095666666666666,0.13819191919191937,1980,65290,144.44690265486724,0.40874811463046756,0.7390648567119156,0.5496283897058376,Medium
SYC,Seychelles,Africa,452,1980,65290,144.44690265486724,20.06473087037275,1970,26.851266666666668,0.13819191919191937,0.24532876219863806,0.7119166666666668,0.10220202020202002,1990,71057,157.20575221238937,0.35294117647058826,0.7571644042232277,0.5169472851347592,Medium
SYC,Seychelles,Africa,452,1990,71057,157.20575221238937,8.832899372032465,1980,27.060499999999998,0.10220202020202002,0.250175789972801,0.6064416666666667,0.20819191919191818,2000,80060,177.12389380530973,0.48265460030165913,0.7812971342383107,0.6140819619909248,High
SYR,Syria,Asia,185180,1970,6319199,34.12463008964251,,1960,18.42941666666667,-0.7796565656565653,0.6566894125525008,0.29425833333333334,0.6795252525252533,1980,8898954,48.05569715952047,0.8808446455505279,0.4298642533936652,0.6153402521494797,High
SYR,Syria,Asia,185180,1980,8898954,48.05569715952047,40.82408229270831,1970,18.2337,0.6795252525252533,0.48831369384746154,0.27115,0.4001515151515157,1990,12408996,67.0104546927314,0.6892911010558069,0.5113122171945701,0.5936690670511064,High
SYR,Syria,Asia,185180,1990,12408996,67.0104546927314,39.44330985416937,1980,18.232016666666667,0.4001515151515157,0.3689863836114882,0.2523333333333333,1.1951767676767695,2000,16307654,88.06379738632681,0.9788838612368024,0.5852187028657617,0.7568759102582336,High
TCA,Turks and Caicos Islands,North America,948,1970,5665,5.975738396624473,,1960,26.92096666666667,-0.029323232323234034,0.13370102653614954,0.45830000000000004,0.3866111111111126,1980,7598,8.014767932489452,0.6802413273001509,0.12066365007541478,0.28649677395073947,Low
TCA,Turks and Caicos Islands,North America,948,1980,7598,8.014767932489452,34.12180052956752,1970,26.845425,0.3866111111111126,0.15580513344897798,0.3940666666666667,-0.2893080808080824,1990,11709,12.35126582278481,0.06787330316742081,0.1689291101055807,0.10707836711492517,Low
TCA,Turks and Caicos Islands,North America,948,1990,11709,12.35126582278481,54.106343774677555,1980,27.137058333333336,-0.2893080808080824,0.183002401708423,0.45820833333333333,0.3438282828282837,2000,18744,19.772151898734176,0.6425339366515838,0.2473604826546003,0.39866966863820497,Medium
TCD,Chad,Africa,1284000,1970,3667394,2.856225856697819,,1960,27.119558333333334,0.4036818181818199,0.43667568169299564,0.5349166666666666,0.14928787878787697,1980,4408230,3.4332009345794394,0.42684766214177977,0.06334841628959276,0.1644388135252651,Low
